REGION,PRIMARY_SAMPLE_UNIT,YEAR,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NR,ZONE_NR,PROT,METERS_COMPLETED,SPECIES_CD,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE,survey_type,analysis_group,strat_cora
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SCO CUBE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SCO LACE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SCO SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SID RADI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SID RADI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SID SIDE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SID SIDE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SID SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SOL BOUR,1,0,28,22,16,80,0,N,A,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,SOL HYAD,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,STE INTE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9001,2022,24.61778,-81.38014,2472501,8,1,2,10,STE INTE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ACR CERV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ACR CERV,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ACR PALM,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ACR PALM,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,AGA AGAR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,AGA AGAR,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,AGA FRAG,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,AGA HUMI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,AGA LAMA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,AGA LAMA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,AGA SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,CLA ABRU,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,COL NATA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,COL NATA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,DIC STOK,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,DIC STOK,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,DIP LABY,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,DIP LABY,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,EUS FAST,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,EUS FAST,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,FAV FRAG,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,FAV FRAG,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,HEL CUCU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,HEL CUCU,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ISO RIGI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ISO SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MAD AURE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MAD DECA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MAD DECA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MAD FORM,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MAD SENA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MAN AREO,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MEA MEAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MEA MEAN,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MON CAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MON CAVE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MUS ANGU,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MYC ALIC,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MYC FERO,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,MYC LAMA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,OCU DIFF,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,OCU DIFF,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,OCU SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,15,11,13,75,0,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,6,6,8,0,0,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,8,6,5,0,0,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,9,7,8,10,0,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,9,8,7,25,0,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,7,5,5,2,0,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,13,10,7,50,0,P,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,14,9,10,45,0,N,P,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,6,5,6,95,0,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,9,6,8,30,3,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB ANNU,1,0,13,12,10,15,1,N,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB FAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB FAVE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB FRAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,ORB FRAN,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,PHY AMER,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR ASTR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR ASTR,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR BRAN,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR DIVA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR FURC,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR FURC,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR PORI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR PORI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,POR SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,PSE CLIV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,PSE CLIV,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,PSE STRI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,PSE STRI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SCO CUBE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SCO LACE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SCO SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SID RADI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SID RADI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SID SIDE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SID SIDE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SID SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SOL BOUR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SOL BOUR,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,SOL HYAD,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,STE INTE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9003,2022,24.61499,-81.39347,2459712,8,1,2,10,STE INTE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ACR CERV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ACR CERV,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ACR PALM,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ACR PALM,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,AGA AGAR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,AGA AGAR,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,AGA FRAG,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,AGA HUMI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,AGA LAMA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,AGA LAMA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,AGA SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,CLA ABRU,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,COL NATA,1,0,90,60,50,5,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,COL NATA,1,0,18,17,7,1,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,DIC STOK,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,DIC STOK,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,DIP LABY,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,DIP LABY,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,EUS FAST,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,EUS FAST,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,FAV FRAG,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,FAV FRAG,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,HEL CUCU,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,HEL CUCU,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ISO RIGI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ISO SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MAD AURE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MAD DECA,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MAD DECA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MAD FORM,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MAD SENA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MAN AREO,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MEA MEAN,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MEA MEAN,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MON CAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MON CAVE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MUS ANGU,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MYC ALIC,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MYC FERO,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,MYC LAMA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,OCU DIFF,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,OCU DIFF,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,OCU SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ORB ANNU,1,0,35,25,22,50,2,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ORB ANNU,1,0,38,23,28,85,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ORB ANNU,1,0,11,6,6,2,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ORB ANNU,1,0,11,10,80,97,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ORB ANNU,1,0,90,85,80,98,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ORB FAVE,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ORB FAVE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,ORB FRAN,1,0,40,40,35,30,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,PHY AMER,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR ASTR,1,0,6,5,2,2,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR ASTR,1,0,11,9,6,0,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR ASTR,1,0,7,6,4,2,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR BRAN,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR DIVA,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR FURC,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR FURC,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR PORI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR PORI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,POR SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,PSE CLIV,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,PSE CLIV,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,PSE STRI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,PSE STRI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SCO CUBE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SCO LACE,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SCO SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID RADI,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID RADI,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,9,6,5,2,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,5,4,2,5,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,9,7,2,3,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,7,6,5,2,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,17,16,4,5,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,20,10,7,2,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,16,10,4,2,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,10,5,2,0,0,N,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,10,10,11,10,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SIDE,1,0,15,12,10,1,0,P,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SID SPE.,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SOL BOUR,0,0,.,.,.,.,.,.,.,MIR,MIR_GRP,CFK01
FLK,9007,2022,24.61505,-81.38361,2459732,8,1,2,10,SOL BOUR,0,0,.,.,.,.,.,AA,A,MIR,MIR_GRP,CFK01
